,0
1801,0.32142857
1802,1.0357143
1803,2.892857
1804,0.71428573
1805,4.571429
1806,1.3928572
1807,0.85714287
1808,0.25
1809,0.39285713
1810,0.10714286
1811,0.5876245
1812,3.2142856
1813,0.8214286
1814,0.53571427
1815,2.2142856
1816,0.71428573
1817,0.6785714
1818,0.53571427
1819,0.78571427
1820,1.1071428
1821,1.7142857
1822,2.3214285
1823,5.714286
1824,0.5714286
1825,1.1071428
1826,1.3214285
1827,0.60714287
1828,0.25
1829,0.10714286
1830,4.035714
1831,1.6176841
1832,0.32142857
1833,2.642857
1834,0.2857143
1835,0.10714286
1836,0.71428573
1837,0.2857143
1838,1.0743837
1839,4.25
1840,1.2142857
1841,6.75
1842,0.4642857
1843,1.1785715
1844,0.35714287
1845,0.32142857
1846,0.25
1847,0.35714287
1848,5.8901963
1849,2.2142856
1850,1.5
1851,6.129784
1852,2.1785715
1853,0.21428572
1854,0.4642857
1855,0.35714287
1856,0.96428573
1857,0.39285713
1858,0.14285715
1859,0.5714286
1860,0.5
1861,0.32142857
1862,0.2857143
1863,0.4642857
1864,0.0
1865,0.14285715
1866,0.75
1867,0.8214286
1868,0.17857143
1869,0.60714287
1870,0.035714287
1871,0.035714287
1872,0.4642857
1873,0.39285713
1874,0.75
1875,1.0714285
1876,0.25
1877,1.0714285
1878,0.14285715
1879,0.85714287
1880,0.71428573
1881,0.5714286
1882,0.035714287
1883,0.14285715
1884,0.78571427
1885,0.5714286
1886,0.4642857
1887,1.6071428
1888,0.14285715
1889,0.2857143
1890,0.32142857
1891,0.071428575
1892,0.32142857
1893,0.71428573
1894,0.25
1895,0.6785714
1896,0.17857143
1897,0.14285715
1898,0.5
1899,0.14285715
1900,0.21428572
1901,0.035714287
1902,0.6785714
1903,0.35714287
1904,0.071428575
1905,0.85714287
1906,0.10714286
1907,0.10714286
1908,0.42857143
1909,0.17857143
1910,0.10714286
1911,0.17857143
1912,0.0
1913,0.21428572
1914,0.2857143
1915,0.10714286
1916,0.10714286
1917,0.0
1918,0.071428575
1919,0.035714287
1920,0.14285715
1921,0.25
1922,0.035714287
1923,0.10714286
1924,0.0
1925,0.10714286
1926,0.14285715
1927,0.21428572
1928,0.32142857
1929,1.0
1930,0.10714286
1931,0.32142857
1932,0.035714287
1933,0.53571427
1934,0.071428575
1935,0.10714286
1936,0.035714287
1937,0.10714286
1938,0.5714286
1939,0.42857143
1940,0.071428575
1941,0.64285713
1942,0.14285715
1943,0.4642857
1944,0.5
1945,0.32142857
1946,0.53571427
1947,0.85714287
1948,0.4642857
1949,2.142857
1950,0.035714287
1951,0.71428573
1952,0.21428572
1953,0.32142857
1954,0.0
1955,0.035714287
1956,1.0357143
1957,1.1428572
1958,0.21428572
1959,1.3928572
1960,0.42857143
1961,0.5714286
1962,1.1280272
1963,0.35714287
1964,0.071428575
1965,1.1428572
1966,0.35714287
1967,1.0357143
1968,0.21428572
1969,0.2857143
1970,0.96428573
1971,0.14285715
1972,0.17857143
1973,0.035714287
1974,0.71428573
1975,2.0
1976,0.21428572
1977,0.64285713
1978,0.35714287
1979,1.7142857
1980,0.75
1981,0.4642857
1982,0.42857143
1983,1.7142857
1984,0.5714286
1985,1.4642857
1986,0.5714286
1987,0.77001613
1988,1.0
1989,0.14285715
1990,0.53571427
1991,0.0
1992,0.75
1993,1.8928572
1994,0.35714287
1995,0.6785714
1996,0.75
1997,2.107143
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.21428572
2017,0.071428575
2018,0.17857143
2019,0.10714286
2020,0.10714286
2021,0.6785714
2022,0.0
2023,0.17857143
2024,0.035714287
2025,0.21428572
2026,0.035714287
2027,0.0
2028,0.5714286
2029,0.32142857
2030,0.035714287
2031,0.25
2032,0.035714287
2033,0.25
2034,1.3928572
2035,0.21428572
2036,0.39285713
2037,0.64285713
2038,0.39285713
2039,2.9642856
2040,0.64285713
2041,0.4642857
2042,1.3214285
2043,0.2857143
2044,0.23367664
2045,0.10714286
2046,1.3214285
2047,3.0714285
2048,0.10714286
2049,1.75
2050,0.14285715
2051,0.75
2052,0.5
2053,0.39285713
2054,0.17857143
2055,0.14285715
2056,0.071428575
2057,0.5
2058,0.5714286
2059,0.14285715
2060,0.1234479
2061,0.10714286
2062,0.071428575
2063,0.035714287
2064,1.3928572
2065,0.5714286
2066,0.071428575
2067,0.4642857
2068,0.071428575
2069,0.21428572
2070,2.9285715
2071,0.5714286
2072,0.035714287
2073,0.035714287
2074,0.0
2075,0.10714286
2076,0.39285713
2077,0.0
2078,0.071428575
2079,0.0
2080,0.0
2081,0.0
2082,0.60714287
2083,0.89285713
2084,0.0
2085,0.14285715
2086,0.0
2087,0.035714287
2088,0.071428575
2089,0.0
2090,0.5
2091,1.5714285
2092,0.35714287
2093,2.642857
2094,0.10714286
2095,0.9285714
2096,0.035714287
2097,0.17857143
2098,0.0
2099,0.32142857
2100,0.78571427
2101,0.35714287
2102,0.25
2103,1.8214285
2104,1.1071428
2105,0.035714287
2106,0.10714286
2107,0.035714287
2108,0.035714287
2109,0.035714287
2110,0.0
2111,0.0
2112,0.035714287
2113,0.0
2114,0.035714287
2115,0.0
2116,0.0
2117,0.0
2118,0.071428575
2119,0.0
2120,0.0
2121,0.14285715
2122,0.0
2123,0.0
2124,2.2142856
2125,1.6785715
2126,0.85714287
2127,2.5357144
2128,0.71428573
2129,4.464286
2130,1.1785715
2131,0.42857143
2132,3.357143
2133,0.4642857
2134,0.2857143
2135,0.48735735
2136,3.142857
2137,3.6785715
2138,0.53571427
2139,2.7857144
2140,0.25
2141,0.85714287
2142,0.60714287
2143,0.0
2144,0.64285713
2145,0.9285714
2146,0.36837095
2147,1.75
2148,0.17857143
2149,0.53571427
2150,1.1071428
2151,0.17857143
2152,0.0
2153,0.10714286
2154,0.75
2155,1.1071428
2156,0.071428575
2157,0.96428573
2158,0.0
2159,0.32142857
2160,0.17857143
2161,0.035714287
2162,0.071428575
2163,0.21428572
2164,0.10714286
2165,0.21428572
2166,0.0
2167,0.071428575
2168,0.0
2169,0.35714287
2170,0.0
2171,0.0
2172,0.78571427
2173,0.0
2174,0.071428575
2175,0.8214286
2176,0.14285715
2177,0.0
2178,0.9285714
2179,0.5
2180,1.5
2181,2.107143
2182,1.4285715
2183,3.6785715
2184,0.5109993
2185,2.857143
2186,0.5
2187,1.3214285
2188,0.14285715
2189,0.5714286
2190,6.035714
2191,1.1428572
2192,0.14285715
2193,3.2857144
2194,1.5744841
2195,0.2857143
2196,0.32142857
2197,0.21428572
2198,0.5270307
2199,0.78571427
2200,0.53571427
2201,1.8214285
2202,0.071428575
2203,0.60714287
2204,0.25
2205,0.21428572
2206,0.035714287
2207,0.14285715
2208,1.0
2209,0.21428572
2210,0.035714287
2211,0.9285714
2212,0.035714287
2213,0.17857143
2214,0.96428573
2215,0.32142857
2216,0.25
2217,0.5380379
2218,0.10714286
2219,1.1071428
2220,0.6785714
2221,0.6785714
2222,0.5
2223,0.2857143
2224,0.17857143
2225,0.10714286
2226,2.357143
2227,1.1785715
2228,0.14285715
2229,1.1785715
2230,0.14285715
2231,0.17857143
2232,0.75
2233,0.21428572
2234,0.4642857
2235,0.9285714
2236,0.35714287
2237,1.4285715
2238,0.17857143
2239,0.25
2240,1.1785715
2241,0.035714287
2242,0.035714287
2243,0.035714287
2244,0.7761589
2245,1.0714285
2246,0.17857143
2247,0.8214286
2248,0.21428572
2249,0.35714287
2250,0.10714286
2251,0.10714286
2252,0.25
2253,1.0984008
2254,0.5
2255,0.85714287
2256,0.071428575
2257,0.7973947
2258,0.53571427
2259,0.035714287
2260,0.0
2261,0.21428572
2262,1.9913833
2263,0.39285713
2264,0.071428575
2265,0.5
2266,0.50181645
2267,0.0
2268,0.21428572
2269,0.10714286
2270,0.035714287
2271,0.4642857
2272,0.14285715
2273,0.53571427
2274,0.035714287
2275,0.14285715
2276,0.17857143
2277,0.035714287
2278,0.0
2279,0.071428575
2280,0.5
2281,1.113105
2282,0.035714287
2283,0.53571427
2284,0.035714287
2285,0.25
2286,0.25
2287,0.21428572
2288,0.39285713
2289,0.35714287
2290,0.17857143
2291,0.6785714
2292,0.035714287
2293,0.32142857
2294,0.0
2295,0.17857143
2296,0.071428575
2297,0.0
2298,1.5357143
2299,0.14285715
2300,0.0
2301,0.25
2302,0.0
2303,0.035714287
2304,0.8214286
2305,0.64285713
2306,1.1071428
2307,1.1466635
2308,0.44940138
2309,0.96428573
2310,0.89285713
2311,0.4642857
2312,0.64285713
2313,0.17857143
2314,0.04947638
2315,0.035714287
2316,2.0357144
2317,1.4822578
2318,0.21428572
2319,0.9285714
2320,0.14285715
2321,0.21428572
2322,0.071428575
2323,0.035714287
2324,1.383252
2325,1.5714285
2326,0.60714287
2327,3.0714285
2328,0.035714287
2329,0.71428573
2330,0.10714286
2331,0.10714286
2332,0.35714287
2333,0.10714286
2334,1.0
2335,0.35714287
2336,1.0
2337,1.0714285
2338,1.06384
2339,0.39285713
2340,0.17857143
2341,0.26359913
2342,0.10714286
2343,0.5714286
2344,0.10714286
2345,0.071428575
2346,0.035714287
2347,0.14499457
2348,0.071428575
2349,0.0
2350,0.0
2351,0.035714287
2352,0.0
2353,0.4642857
2354,0.35714287
2355,0.10714286
2356,0.39285713
2357,0.10714286
2358,0.35714287
2359,0.10714286
2360,0.0
2361,0.0
2362,0.0
2363,0.14285715
2364,0.035714287
2365,0.035714287
2366,0.035714287
2367,0.10714286
2368,0.0
2369,0.035714287
2370,0.308528
2371,0.42857143
2372,0.0
2373,0.17857143
2374,0.0
2375,0.071428575
2376,0.35714287
2377,0.17857143
2378,0.32142857
2379,0.64677453
2380,0.17857143
2381,0.5714286
2382,0.17857143
2383,0.14285715
2384,0.37663504
2385,0.071428575
2386,0.035714287
2387,0.071428575
2388,0.36651695
2389,0.5
2390,0.14285715
2391,0.25
2392,0.10714286
2393,0.071428575
2394,0.53571427
2395,0.35714287
2396,0.78571427
2397,1.2857143
2398,0.53571427
2399,3.6785715
2400,0.25
2401,0.78571427
2402,0.60714287
2403,0.53571427
2404,0.035714287
2405,0.17857143
2406,2.142857
2407,1.1428572
2408,0.071428575
2409,1.6428572
2410,0.10714286
2411,0.42857143
2412,0.42857143
2413,0.21428572
2414,0.14285715
2415,0.96428573
2416,0.071428575
2417,0.64285713
2418,0.25348917
2419,0.17857143
2420,0.14285715
2421,0.035714287
2422,0.035714287
2423,0.0
2424,0.60714287
2425,0.5
2426,0.071428575
2427,0.5
2428,0.14285715
2429,0.035714287
2430,0.64285713
2431,0.4642857
2432,0.2857143
2433,0.64285713
2434,0.071428575
2435,0.6785714
2436,0.33242378
2437,0.35714287
2438,0.42857143
2439,0.25
2440,0.035714287
2441,0.035714287
2442,1.1785715
2443,1.0
2444,0.0
2445,0.85714287
2446,0.17857143
2447,0.0
2448,0.2857143
2449,0.42857143
2450,0.4642857
2451,0.85714287
2452,0.25
2453,1.25
2454,0.21428572
2455,0.6785714
2456,0.4642857
2457,0.17857143
2458,0.10714286
2459,0.25
2460,0.9285714
2461,1.7857143
2462,0.14285715
2463,0.75
2464,0.035714287
2465,0.10714286
2466,1.4285715
2467,0.96428573
2468,0.32142857
2469,0.14285715
2470,0.14285715
2471,0.42857143
2472,0.75
2473,0.10714286
2474,0.39285713
2475,0.32142857
2476,0.035714287
2477,0.10714286
2478,1.8928572
2479,0.89285713
2480,0.0
2481,1.1428572
2482,0.0
2483,0.17857143
2484,1.1428572
2485,0.64285713
2486,0.6785714
2487,2.142857
2488,0.71428573
2489,2.4642856
2490,0.71428573
2491,0.53571427
2492,0.39285713
2493,0.21428572
2494,0.35714287
2495,0.42857143
2496,1.9252568
2497,1.2142857
2498,1.5357143
2499,1.1785715
2500,0.42857143
2501,0.39285713
2502,0.10714286
2503,0.071428575
2504,0.14285715
2505,0.035714287
2506,0.0
2507,0.035714287
2508,0.0
2509,0.035714287
2510,0.071428575
2511,0.071428575
2512,0.0
2513,0.0
2514,0.4642857
2515,0.17857143
2516,0.0
2517,0.14285715
2518,0.0
2519,0.0
2520,0.17857143
2521,0.071428575
2522,0.17857143
2523,0.75
2524,0.5714286
2525,1.1071428
2526,0.14285715
2527,0.14285715
2528,0.035714287
2529,0.10714286
2530,0.25
2531,0.071428575
2532,0.5
2533,0.35714287
2534,0.32517233
2535,0.2857143
2536,0.32142857
2537,0.71428573
2538,0.25
2539,0.14285715
2540,0.32142857
2541,0.53571427
2542,0.42857143
2543,0.9285714
2544,0.1366808
2545,0.32142857
2546,0.43570557
2547,0.10714286
2548,0.071428575
2549,0.29477862
2550,0.4642857
2551,0.5
2552,0.39285713
2553,0.25
2554,0.14285715
2555,0.35714287
2556,1.1071428
2557,0.5714286
2558,0.0
2559,0.17857143
2560,0.035714287
2561,0.96428573
2562,0.75
2563,0.071428575
2564,0.96428573
2565,0.32142857
2566,0.0
2567,0.25
2568,1.25
2569,1.8928572
2570,0.0
2571,1.1232408
2572,0.035714287
2573,0.21428572
2574,2.3214285
2575,1.9642857
2576,1.4642857
2577,3.75
2578,6.607143
2579,12.428572
2580,0.53571427
2581,2.0714285
2582,0.39285713
2583,1.5714285
2584,0.39285713
2585,0.32142857
2586,7.464286
2587,2.2142856
2588,1.6785715
2589,11.214286
2590,1.0357143
2591,0.39285713
2592,1.2857143
2593,0.42857143
2594,0.89285713
2595,1.8571428
2596,2.107143
2597,7.3467336
2598,0.5
2599,1.8214285
2600,0.17857143
2601,1.1428572
2602,0.21428572
2603,0.32142857
2604,5.464286
2605,2.2857144
2606,0.78571427
2607,6.964286
2608,0.8214286
2609,1.0357143
2610,0.91204417
2611,0.6785714
2612,1.9642857
2613,0.25
2614,0.0
2615,0.5714286
2616,0.5714286
2617,0.42857143
2618,0.53571427
2619,1.1071428
2620,0.10714286
2621,0.32142857
2622,1.2142857
2623,0.85714287
2624,0.035714287
2625,2.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.17857143
2647,0.2857143
2648,0.25
2649,0.42857143
2650,0.8214286
2651,1.25
2652,0.035714287
2653,0.53571427
2654,0.32142857
2655,0.35714287
2656,0.14285715
2657,0.35714287
2658,0.53571427
2659,0.39285713
2660,1.3571428
2661,1.1071428
2662,0.32142857
2663,0.4642857
2664,0.071428575
2665,0.035714287
2666,0.17857143
2667,0.17857143
2668,0.21428572
2669,0.42857143
2670,0.071428575
2671,0.39285713
2672,0.0
2673,0.0
2674,0.035714287
2675,0.071428575
2676,0.21428572
2677,0.14285715
2678,0.17857143
2679,0.21428572
2680,0.2857143
2681,0.14285715
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.035714287
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.071428575
2701,0.071428575
2702,0.75
2703,1.25
2704,0.10714286
2705,1.0364728
2706,0.071428575
2707,1.1428572
2708,0.035714287
2709,0.21428572
2710,0.10714286
2711,0.17857143
2712,3.0714285
2713,0.39285713
2714,0.0
2715,0.8214286
2716,0.42857143
2717,0.035714287
2718,0.071428575
2719,0.035714287
2720,1.0714285
2721,1.75
2722,0.71428573
2723,2.25
2724,0.14285715
2725,1.3571428
2726,0.35714287
2727,0.2857143
2728,0.14285715
2729,0.21428572
2730,2.642857
2731,0.42857143
2732,0.21428572
2733,1.3928572
2734,0.8214286
2735,0.0
2736,0.10714286
2737,0.035714287
2738,0.0
2739,0.035714287
2740,0.0
2741,0.0
2742,0.071428575
2743,0.0
2744,0.071428575
2745,0.035714287
2746,0.0
2747,0.0
2748,0.25
2749,0.10714286
2750,0.0
2751,0.035714287
2752,0.0
2753,0.035714287
2754,0.89285713
2755,0.32142857
2756,0.071428575
2757,0.61852056
2758,0.10714286
2759,0.96428573
2760,0.42857143
2761,0.17857143
2762,0.6785714
2763,0.10714286
2764,0.035714287
2765,0.0
2766,0.32142857
2767,1.4642857
2768,0.10714286
2769,0.60714287
2770,0.10714286
2771,0.14285715
2772,0.75
2773,1.3571428
2774,0.6785714
2775,1.1785715
2776,0.0
2777,0.75
2778,0.63636994
2779,0.75
2780,0.35714287
2781,0.14285715
2782,0.10714286
2783,0.21428572
2784,0.85714287
2785,1.0803645
2786,0.071428575
2787,1.25
2788,0.10714286
2789,0.035714287
2790,0.035714287
2791,0.21428572
2792,0.21428572
2793,0.25
2794,0.0
2795,0.0
2796,0.071428575
2797,0.10714286
2798,0.035714287
2799,0.10714286
2800,0.0
2801,0.0
2802,0.10714286
2803,0.071428575
2804,0.0
2805,0.17857143
2806,0.24710599
2807,0.0
2808,0.10714286
2809,0.14285715
2810,0.39285713
2811,0.14285715
2812,0.0
2813,0.10714286
2814,0.035714287
2815,0.56596273
2816,0.0
2817,0.25
2818,0.035714287
2819,0.0
2820,0.42857143
2821,0.10714286
2822,0.0
2823,0.5
2824,0.0
2825,0.0
2826,0.0
2827,0.035714287
2828,0.21428572
2829,0.17857143
2830,0.0
2831,0.17857143
2832,0.0
2833,0.035714287
2834,0.0
2835,0.035714287
2836,0.0
2837,0.035714287
2838,0.21428572
2839,0.035714287
2840,0.0
2841,0.25
2842,0.035714287
2843,0.035714287
2844,0.0
2845,0.0
2846,0.4642857
2847,0.21428572
2848,0.0
2849,0.035714287
2850,0.035714287
2851,0.2857143
2852,0.0
2853,0.14285715
2854,0.035714287
2855,0.14285715
2856,0.5714286
2857,0.0
2858,0.071428575
2859,0.96428573
2860,0.10714286
2861,0.035714287
2862,0.035714287
2863,0.035714287
2864,0.0
2865,0.39285713
2866,0.035714287
2867,0.035714287
2868,0.035714287
2869,0.25
2870,0.0
2871,0.071428575
2872,0.0
2873,0.10714286
2874,0.39285713
2875,0.0
2876,0.0
2877,0.64285713
2878,0.035714287
2879,0.035714287
2880,0.5714286
2881,0.26706234
2882,0.14285715
2883,0.17857143
2884,0.39285713
2885,2.142857
2886,0.14285715
2887,0.25
2888,0.5
2889,0.2542024
2890,0.0
2891,0.10714286
2892,1.1071428
2893,1.1428572
2894,0.035714287
2895,1.1428572
2896,0.21428572
2897,0.035714287
2898,1.7142857
2899,0.9285714
2900,0.78571427
2901,0.5
2902,0.10714286
2903,1.0714285
2904,1.0357143
2905,0.2857143
2906,0.64285713
2907,0.8214286
2908,0.10714286
2909,0.17857143
2910,4.428571
2911,1.3928572
2912,0.0
2913,1.7857143
2914,0.17857143
2915,0.25
2916,0.53571427
2917,0.035714287
2918,0.39285713
2919,0.9625582
2920,0.25
2921,1.6071428
2922,1.25
2923,0.71428573
2924,0.10714286
2925,0.21428572
2926,0.035714287
2927,0.071428575
2928,2.0357144
2929,0.6785714
2930,0.35714287
2931,1.2142857
2932,0.42857143
2933,0.4642857
2934,0.71428573
2935,0.21428572
2936,0.14285715
2937,0.5714286
2938,0.17857143
2939,0.60714287
2940,0.42857143
2941,0.17857143
2942,0.39285713
2943,0.10714286
2944,0.17857143
2945,0.0
2946,0.25
2947,0.8214286
2948,0.32142857
2949,0.32142857
2950,0.21428572
2951,0.89285713
2952,0.89285713
2953,0.53571427
2954,0.14285715
2955,0.21428572
2956,0.0
2957,0.60714287
2958,1.3214285
2959,0.071428575
2960,0.2857143
2961,0.32142857
2962,0.035714287
2963,0.035714287
2964,0.64285713
2965,0.5
2966,0.0
2967,0.6785714
2968,0.071428575
2969,0.10714286
2970,1.7857143
2971,0.5714286
2972,0.85714287
2973,3.107143
2974,0.64285713
2975,3.3752754
2976,0.78571427
2977,0.6785714
2978,1.1071428
2979,0.2857143
2980,0.071428575
2981,0.3342659
2982,2.5
2983,3.857143
2984,0.17857143
2985,2.392857
2986,0.39285713
2987,1.1428572
2988,0.10714286
2989,0.0
2990,0.2857143
2991,0.71428573
2992,0.071428575
2993,0.38500682
2994,0.071428575
2995,0.39285713
2996,0.071428575
2997,0.17857143
2998,0.035714287
2999,0.0
3000,0.78571427
3001,0.17857143
3002,0.10714286
3003,0.53571427
3004,0.035714287
3005,0.10714286
3006,1.0357143
3007,1.8571428
3008,0.75
3009,1.6071428
3010,0.35714287
3011,2.0
3012,1.6071428
3013,0.5714286
3014,0.4642857
3015,0.60714287
3016,0.10714286
3017,0.035714287
3018,2.9642856
3019,1.5
3020,0.071428575
3021,2.857143
3022,0.39285713
3023,1.0030652
3024,0.4642857
3025,0.42857143
3026,0.89285713
3027,2.0
3028,0.39285713
3029,1.5
3030,0.78571427
3031,0.89285713
3032,0.5
3033,0.53571427
3034,0.39285713
3035,0.10714286
3036,3.142857
3037,0.6785714
3038,0.6785714
3039,1.25
3040,0.53571427
3041,0.35714287
3042,0.035714287
3043,0.035714287
3044,0.25
3045,0.35714287
3046,0.32142857
3047,0.75
3048,0.071428575
3049,0.32142857
3050,0.25
3051,0.0
3052,0.035714287
3053,0.071428575
3054,0.071428575
3055,0.10714286
3056,0.17857143
3057,0.14285715
3058,0.39285713
3059,1.5357143
3060,0.14285715
3061,0.0
3062,0.035714287
3063,0.17857143
3064,0.035714287
3065,0.14285715
3066,0.035714287
3067,0.071428575
3068,0.0
3069,0.071428575
3070,0.035714287
3071,0.0
3072,0.21428572
3073,0.0
3074,0.071428575
3075,0.21428572
3076,0.035714287
3077,0.0
3078,0.035714287
3079,0.035714287
3080,0.32142857
3081,0.14285715
3082,0.14285715
3083,0.21428572
3084,0.035714287
3085,0.071428575
3086,0.0
3087,0.32142857
3088,0.17857143
3089,0.10714286
3090,0.5714286
3091,0.14285715
3092,0.25
3093,0.5
3094,0.035714287
3095,0.035714287
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.035714287
3112,0.0
3113,0.0
3114,0.2857143
3115,0.071428575
3116,0.4642857
3117,3.25
3118,0.21428572
3119,0.42857143
3120,0.071428575
3121,0.9285714
3122,0.21428572
3123,0.14285715
3124,0.17857143
3125,0.14285715
3126,0.4642857
3127,0.21428572
3128,0.10714286
3129,0.53571427
3130,0.10714286
3131,0.17857143
3132,0.0
3133,0.071428575
3134,0.035714287
3135,0.035714287
3136,0.0
3137,0.035714287
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.035714287
3144,0.0
3145,0.035714287
3146,0.0
3147,0.0
3148,0.0
3149,0.39285713
3150,1.0357143
3151,0.32142857
3152,0.5714286
3153,1.0357143
3154,0.14285715
3155,0.2857143
3156,0.78571427
3157,0.17857143
3158,0.42857143
3159,0.035714287
3160,0.17857143
3161,0.10714286
3162,0.39285713
3163,4.214286
3164,0.9285714
3165,0.32142857
3166,0.32142857
3167,4.75
3168,1.9285715
3169,0.6785714
3170,0.71428573
3171,1.3928572
3172,0.25
3173,0.71428573
3174,0.25
3175,0.60714287
3176,1.1071428
3177,0.10714286
3178,0.35714287
3179,0.0
3180,0.2857143
3181,2.7857144
3182,1.6428572
3183,0.42857143
3184,0.71428573
3185,10.107142
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.035714287
3206,0.0
3207,0.035714287
3208,0.0
3209,0.0
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.071428575
3217,0.0
3218,0.0
3219,0.071428575
3220,0.0
3221,0.0
3222,0.071428575
3223,0.071428575
3224,0.071428575
3225,0.10714286
3226,0.12393656
3227,0.17857143
3228,0.071428575
3229,0.21428572
3230,0.10714286
3231,0.071428575
3232,0.0
3233,0.0
3234,0.2857143
3235,0.60714287
3236,0.0
3237,0.14285715
3238,0.0
3239,0.10714286
3240,0.2857143
3241,0.21428572
3242,0.035714287
3243,0.39285713
3244,0.10714286
3245,0.0
3246,0.10714286
3247,0.21428572
3248,0.10714286
3249,0.071428575
3250,0.0
3251,0.0
3252,0.035714287
3253,0.64285713
3254,0.21428572
3255,0.035714287
3256,0.21428572
3257,2.142857
3258,0.8214286
3259,0.17857143
3260,0.14285715
3261,0.53571427
3262,0.071428575
3263,0.21428572
3264,0.17857143
3265,0.17857143
3266,0.10714286
3267,0.071428575
3268,0.035714287
3269,0.0
3270,0.14285715
3271,0.6785714
3272,0.4642857
3273,0.25
3274,0.35714287
3275,4.107143
3276,0.14285715
3277,0.10714286
3278,0.0
3279,0.10714286
3280,0.035714287
3281,0.035714287
3282,0.0
3283,0.035714287
3284,0.035714287
3285,0.035714287
3286,0.035714287
3287,0.0
3288,0.071428575
3289,0.35714287
3290,0.035714287
3291,0.035714287
3292,0.035714287
3293,0.17857143
3294,5.678571
3295,3.8214285
3296,2.2857144
3297,5.035714
3298,0.2857143
3299,2.857143
3300,5.178571
3301,2.9285715
3302,1.2142857
3303,0.71428573
3304,0.78571427
3305,0.5714286
3306,4.4183383
3307,9.928572
3308,0.5714286
3309,3.4285715
3310,0.9285714
3311,4.357143
3312,1.6785715
3313,0.4642857
3314,0.64285713
3315,1.0714285
3316,0.64285713
3317,2.4285715
3318,0.32142857
3319,1.0357143
3320,0.85714287
3321,0.5
3322,0.14285715
3323,0.14285715
3324,2.392857
3325,3.0
3326,0.21428572
3327,2.3214285
3328,0.071428575
3329,1.2142857
3330,2.0
3331,1.2142857
3332,2.0714285
3333,3.5
3334,0.5714286
3335,3.357143
3336,1.6785715
3337,1.8214285
3338,0.32142857
3339,0.6785714
3340,0.17857143
3341,0.75
3342,2.1785715
3343,3.607143
3344,0.32142857
3345,2.75
3346,0.6785714
3347,1.4642857
3348,1.0
3349,0.53571427
3350,2.2142856
3351,5.027977
3352,1.7857143
3353,4.964286
3354,0.5
3355,1.5357143
3356,0.39285713
3357,0.60714287
3358,0.5
3359,0.32142857
3360,2.357143
3361,2.392857
3362,0.78571427
3363,3.7142856
3364,1.4285715
3365,0.21428572
3366,1.3214285
3367,0.53571427
3368,1.25
3369,3.107143
3370,1.3928572
3371,4.928571
3372,1.0
3373,0.7514187
3374,1.4285715
3375,0.42857143
3376,0.32142857
3377,0.5714286
3378,4.035714
3379,1.3571428
3380,0.7027659
3381,2.6785715
3382,0.32142857
3383,1.3928572
3384,3.357143
3385,1.3571428
3386,1.0714285
3387,3.6785715
3388,2.4642856
3389,9.714286
3390,0.6785714
3391,1.0
3392,2.5357144
3393,0.96428573
3394,0.21428572
3395,0.5
3396,5.571429
3397,3.0
3398,0.35714287
3399,5.25
3400,0.60714287
3401,0.64285713
3402,0.4642857
3403,0.5714286
3404,0.75
3405,1.8928572
3406,0.10714286
3407,1.0
3408,0.42857143
3409,0.8214286
3410,0.25
3411,0.071428575
3412,0.21428572
3413,0.25
3414,1.2142857
3415,0.96428573
3416,0.27547422
3417,0.96428573
3418,0.17857143
3419,0.71428573
3420,0.5
3421,0.32142857
3422,0.96428573
3423,2.25
3424,1.3928572
3425,2.7857144
3426,0.42857143
3427,0.9285714
3428,0.35714287
3429,0.53571427
3430,0.21428572
3431,0.10714286
3432,2.8214285
3433,1.8214285
3434,0.071428575
3435,2.3214285
3436,0.2857143
3437,0.21428572
3438,2.6785715
3439,1.9642857
3440,2.75
3441,3.0
3442,0.109887116
3443,1.6071428
3444,1.6785715
3445,1.5714285
3446,0.2857143
3447,0.71428573
3448,0.21428572
